M,K,N,block_x,block_y,time_taken_ms
16,784,256,14,20,0.050067901611328125
16,784,256,14,21,0.0514984130859375
16,784,256,14,22,0.05054473876953125
16,784,256,14,23,0.051021575927734375
16,784,256,14,24,0.05078315734863281
16,784,256,14,25,0.05030632019042969
16,784,256,14,26,0.05054473876953125
16,784,256,14,27,0.05054473876953125
16,784,256,14,28,0.05030632019042969
16,784,256,14,29,0.050067901611328125
16,784,256,14,30,0.050067901611328125
16,784,256,14,31,0.050067901611328125
16,784,256,14,32,0.050067901611328125
16,784,256,15,1,0.05030632019042969
16,784,256,15,2,0.04410743713378906
16,784,256,15,3,0.05459785461425781
16,784,256,15,4,0.05030632019042969
16,784,256,15,5,0.05078315734863281
16,784,256,15,6,0.04887580871582031
16,784,256,15,7,0.05078315734863281
16,784,256,15,8,0.0514984130859375
16,784,256,15,9,0.051021575927734375
16,784,256,15,10,0.050067901611328125
16,784,256,15,11,0.05173683166503906
16,784,256,15,12,0.04935264587402344
16,784,256,15,13,0.051975250244140625
16,784,256,15,14,0.05030632019042969
16,784,256,15,15,0.0514984130859375
16,784,256,15,16,0.050067901611328125
16,784,256,15,17,0.05125999450683594
16,784,256,15,18,0.050067901611328125
16,784,256,15,19,0.050067901611328125
16,784,256,15,20,0.05030632019042969
16,784,256,15,21,0.04982948303222656
16,784,256,15,22,0.050067901611328125
16,784,256,15,23,0.05030632019042969
16,784,256,15,24,0.05054473876953125
16,784,256,15,25,0.04982948303222656
16,784,256,15,26,0.05030632019042969
16,784,256,15,27,0.0514984130859375
16,784,256,15,28,0.05030632019042969
16,784,256,15,29,0.050067901611328125
16,784,256,15,30,0.04982948303222656
16,784,256,15,31,0.049591064453125
16,784,256,15,32,0.04935264587402344
16,784,256,16,1,0.044345855712890625
16,784,256,16,2,0.04100799560546875
16,784,256,16,3,0.04124641418457031
16,784,256,16,4,0.04076957702636719
16,784,256,16,5,0.04315376281738281
16,784,256,16,6,0.04124641418457031
16,784,256,16,7,0.04172325134277344
16,784,256,16,8,0.041961669921875
16,784,256,16,9,0.0400543212890625
16,784,256,16,10,0.040531158447265625
16,784,256,16,11,0.040531158447265625
16,784,256,16,12,0.04100799560546875
16,784,256,16,13,0.041484832763671875
16,784,256,16,14,0.04100799560546875
16,784,256,16,15,0.04172325134277344
16,784,256,16,16,0.042438507080078125
16,784,256,16,17,0.04172325134277344
16,784,256,16,18,0.041484832763671875
16,784,256,16,19,0.04172325134277344
16,784,256,16,20,0.04172325134277344
16,784,256,16,21,0.041961669921875
16,784,256,16,22,0.04076957702636719
16,784,256,16,23,0.04076957702636719
16,784,256,16,24,0.041484832763671875
16,784,256,16,25,0.04100799560546875
16,784,256,16,26,0.04076957702636719
16,784,256,16,27,0.04220008850097656
16,784,256,16,28,0.04124641418457031
16,784,256,16,29,0.040531158447265625
16,784,256,16,30,0.04029273986816406
16,784,256,16,31,0.0400543212890625
16,784,256,16,32,0.0400543212890625
16,784,256,17,1,0.04839897155761719
16,784,256,17,2,0.057220458984375
16,784,256,17,3,0.05030632019042969
16,784,256,17,4,0.05412101745605469
16,784,256,17,5,0.05269050598144531
16,784,256,17,6,0.05435943603515625
16,784,256,17,7,0.05245208740234375
16,784,256,17,8,0.05316734313964844
16,784,256,17,9,0.05125999450683594
16,784,256,17,10,0.05316734313964844
16,784,256,17,11,0.05054473876953125
16,784,256,17,12,0.05340576171875
16,784,256,17,13,0.05245208740234375
16,784,256,17,14,0.05626678466796875
16,784,256,17,15,0.052928924560546875
16,784,256,17,16,0.05340576171875
16,784,256,17,17,0.0553131103515625
16,784,256,17,18,0.05507469177246094
16,784,256,17,19,0.053882598876953125
16,784,256,17,20,0.054836273193359375
16,784,256,17,21,0.05412101745605469
16,784,256,17,22,0.05412101745605469
16,784,256,17,23,0.05364418029785156
16,784,256,17,24,0.054836273193359375
16,784,256,17,25,0.05269050598144531
16,784,256,17,26,0.053882598876953125
16,784,256,17,27,0.05340576171875
16,784,256,17,28,0.05316734313964844
16,784,256,17,29,0.05412101745605469
16,784,256,17,30,0.051975250244140625
16,784,256,17,31,0.05364418029785156
16,784,256,17,32,0.05364418029785156
16,784,256,18,1,0.04863739013671875
16,784,256,18,2,0.05602836608886719
16,784,256,18,3,0.049114227294921875
16,784,256,18,4,0.05340576171875
16,784,256,18,5,0.050067901611328125
16,784,256,18,6,0.049591064453125
16,784,256,18,7,0.04935264587402344
16,784,256,18,8,0.049114227294921875
16,784,256,18,9,0.04887580871582031
16,784,256,18,10,0.04887580871582031
16,784,256,18,11,0.048160552978515625
16,784,256,18,12,0.050067901611328125
16,784,256,18,13,0.049114227294921875
16,784,256,18,14,0.05078315734863281
16,784,256,18,15,0.048160552978515625
16,784,256,18,16,0.049114227294921875
16,784,256,18,17,0.04839897155761719
16,784,256,18,18,0.04887580871582031
16,784,256,18,19,0.05054473876953125
16,784,256,18,20,0.04887580871582031
16,784,256,18,21,0.04863739013671875
16,784,256,18,22,0.04839897155761719
16,784,256,18,23,0.04839897155761719
16,784,256,18,24,0.048160552978515625
16,784,256,18,25,0.04792213439941406
16,784,256,18,26,0.04792213439941406
16,784,256,18,27,0.047206878662109375
16,784,256,18,28,0.0476837158203125
16,784,256,18,29,0.04982948303222656
16,784,256,18,30,0.048160552978515625
16,784,256,18,31,0.0476837158203125
16,784,256,18,32,0.048160552978515625
16,784,256,19,1,0.046253204345703125
16,784,256,19,2,0.0514984130859375
16,784,256,19,3,0.04673004150390625
16,784,256,19,4,0.049591064453125
16,784,256,19,5,0.04744529724121094
16,784,256,19,6,0.05340576171875
16,784,256,19,7,0.05030632019042969
16,784,256,19,8,0.050067901611328125
16,784,256,19,9,0.05054473876953125
16,784,256,19,10,0.04863739013671875
16,784,256,19,11,0.04863739013671875
16,784,256,19,12,0.05125999450683594
16,784,256,19,13,0.04887580871582031
16,784,256,19,14,0.04935264587402344
16,784,256,19,15,0.049114227294921875
16,784,256,19,16,0.0514984130859375
16,784,256,19,17,0.049591064453125
16,784,256,19,18,0.04982948303222656
16,784,256,19,19,0.04982948303222656
16,784,256,19,20,0.049591064453125
16,784,256,19,21,0.04982948303222656
16,784,256,19,22,0.050067901611328125
16,784,256,19,23,0.04982948303222656
16,784,256,19,24,0.049591064453125
16,784,256,19,25,0.05173683166503906
16,784,256,19,26,0.04935264587402344
16,784,256,19,27,0.04982948303222656
16,784,256,19,28,0.04935264587402344
16,784,256,19,29,0.04887580871582031
16,784,256,19,30,0.04935264587402344
16,784,256,19,31,0.049591064453125
16,784,256,19,32,0.04935264587402344
16,784,256,20,1,0.04506111145019531
16,784,256,20,2,0.05173683166503906
16,784,256,20,3,0.05364418029785156
16,784,256,20,4,0.04839897155761719
16,784,256,20,5,0.049591064453125
16,784,256,20,6,0.048160552978515625
16,784,256,20,7,0.04839897155761719
16,784,256,20,8,0.04792213439941406
16,784,256,20,9,0.048160552978515625
16,784,256,20,10,0.04696846008300781
16,784,256,20,11,0.04649162292480469
16,784,256,20,12,0.0476837158203125
16,784,256,20,13,0.051021575927734375
16,784,256,20,14,0.049591064453125
16,784,256,20,15,0.04935264587402344
16,784,256,20,16,0.04935264587402344
16,784,256,20,17,0.04839897155761719
16,784,256,20,18,0.04863739013671875
16,784,256,20,19,0.048160552978515625
16,784,256,20,20,0.0476837158203125
16,784,256,20,21,0.04863739013671875
16,784,256,20,22,0.05054473876953125
16,784,256,20,23,0.04839897155761719
16,784,256,20,24,0.0476837158203125
16,784,256,20,25,0.04792213439941406
16,784,256,20,26,0.04792213439941406
16,784,256,20,27,0.0476837158203125
16,784,256,20,28,0.048160552978515625
16,784,256,20,29,0.04744529724121094
16,784,256,20,30,0.04792213439941406
16,784,256,20,31,0.049114227294921875
16,784,256,20,32,0.0553131103515625
16,784,256,21,1,0.046253204345703125
16,784,256,21,2,0.05030632019042969
16,784,256,21,3,0.04601478576660156
16,784,256,21,4,0.04887580871582031
16,784,256,21,5,0.04982948303222656
16,784,256,21,6,0.0476837158203125
16,784,256,21,7,0.049114227294921875
16,784,256,21,8,0.048160552978515625
16,784,256,21,9,0.04839897155761719
16,784,256,21,10,0.04887580871582031
16,784,256,21,11,0.04887580871582031
16,784,256,21,12,0.04887580871582031
16,784,256,21,13,0.04887580871582031
16,784,256,21,14,0.04863739013671875
16,784,256,21,15,0.04935264587402344
16,784,256,21,16,0.049591064453125
16,784,256,21,17,0.05030632019042969
16,784,256,21,18,0.049591064453125
16,784,256,21,19,0.05054473876953125
16,784,256,21,20,0.05030632019042969
16,784,256,21,21,0.05030632019042969
16,784,256,21,22,0.050067901611328125
16,784,256,21,23,0.04935264587402344
16,784,256,21,24,0.049591064453125
16,784,256,21,25,0.04982948303222656
16,784,256,21,26,0.04982948303222656
16,784,256,21,27,0.050067901611328125
16,784,256,21,28,0.049591064453125
16,784,256,21,29,0.051021575927734375
16,784,256,21,30,0.04982948303222656
16,784,256,21,31,0.05054473876953125
16,784,256,21,32,0.050067901611328125
16,784,256,22,1,0.04363059997558594
16,784,256,22,2,0.04839897155761719
16,784,256,22,3,0.04887580871582031
16,784,256,22,4,0.0457763671875
16,784,256,22,5,0.048160552978515625
16,784,256,22,6,0.04673004150390625
16,784,256,22,7,0.0476837158203125
16,784,256,22,8,0.04673004150390625
16,784,256,22,9,0.04649162292480469
16,784,256,22,10,0.04649162292480469
16,784,256,22,11,0.04744529724121094
16,784,256,22,12,0.047206878662109375
16,784,256,22,13,0.049114227294921875
16,784,256,22,14,0.04935264587402344
16,784,256,22,15,0.04792213439941406
16,784,256,22,16,0.04792213439941406
16,784,256,22,17,0.04863739013671875
16,784,256,22,18,0.04792213439941406
16,784,256,22,19,0.04696846008300781
16,784,256,22,20,0.04696846008300781
16,784,256,22,21,0.04649162292480469
16,784,256,22,22,0.04673004150390625
16,784,256,22,23,0.04696846008300781
16,784,256,22,24,0.04696846008300781
16,784,256,22,25,0.04696846008300781
16,784,256,22,26,0.0514984130859375
16,784,256,22,27,0.04744529724121094
16,784,256,22,28,0.04696846008300781
16,784,256,22,29,0.04673004150390625
16,784,256,22,30,0.04839897155761719
16,784,256,22,31,0.04792213439941406
16,784,256,22,32,0.0476837158203125
16,784,256,23,1,0.04291534423828125
16,784,256,23,2,0.047206878662109375
16,784,256,23,3,0.049114227294921875
16,784,256,23,4,0.051021575927734375
16,784,256,23,5,0.04887580871582031
16,784,256,23,6,0.04649162292480469
16,784,256,23,7,0.04792213439941406
16,784,256,23,8,0.04649162292480469
16,784,256,23,9,0.04839897155761719
16,784,256,23,10,0.04839897155761719
16,784,256,23,11,0.04601478576660156
16,784,256,23,12,0.04744529724121094
16,784,256,23,13,0.04887580871582031
16,784,256,23,14,0.04935264587402344
16,784,256,23,15,0.04839897155761719
16,784,256,23,16,0.050067901611328125
16,784,256,23,17,0.050067901611328125
16,784,256,23,18,0.04935264587402344
16,784,256,23,19,0.04935264587402344
16,784,256,23,20,0.04887580871582031
16,784,256,23,21,0.04863739013671875
16,784,256,23,22,0.04863739013671875
16,784,256,23,23,0.04839897155761719
16,784,256,23,24,0.050067901611328125
16,784,256,23,25,0.04863739013671875
16,784,256,23,26,0.04839897155761719
16,784,256,23,27,0.04863739013671875
16,784,256,23,28,0.04744529724121094
16,784,256,23,29,0.04673004150390625
16,784,256,23,30,0.04744529724121094
16,784,256,23,31,0.047206878662109375
16,784,256,23,32,0.04696846008300781
16,784,256,24,1,0.03933906555175781
16,784,256,24,2,0.04458427429199219
16,784,256,24,3,0.04315376281738281
16,784,256,24,4,0.04267692565917969
16,784,256,24,5,0.04267692565917969
16,784,256,24,6,0.042438507080078125
16,784,256,24,7,0.04220008850097656
16,784,256,24,8,0.04172325134277344
16,784,256,24,9,0.04482269287109375
16,784,256,24,10,0.04506111145019531
16,784,256,24,11,0.04291534423828125
16,784,256,24,12,0.041484832763671875
16,784,256,24,13,0.04363059997558594
16,784,256,24,14,0.04315376281738281
16,784,256,24,15,0.04410743713378906
16,784,256,24,16,0.04291534423828125
16,784,256,24,17,0.041961669921875
16,784,256,24,18,0.041961669921875
16,784,256,24,19,0.04220008850097656
16,784,256,24,20,0.042438507080078125
16,784,256,24,21,0.04267692565917969
16,784,256,24,22,0.04220008850097656
16,784,256,24,23,0.042438507080078125
16,784,256,24,24,0.043392181396484375
16,784,256,24,25,0.042438507080078125
16,784,256,24,26,0.042438507080078125
16,784,256,24,27,0.04220008850097656
16,784,256,24,28,0.04220008850097656
16,784,256,24,29,0.04267692565917969
16,784,256,24,30,0.04220008850097656
16,784,256,24,31,0.04291534423828125
16,784,256,24,32,0.04220008850097656
16,784,256,25,1,0.03933906555175781
16,784,256,25,2,0.04363059997558594
16,784,256,25,3,0.045299530029296875
16,784,256,25,4,0.0476837158203125
16,784,256,25,5,0.04458427429199219
16,784,256,25,6,0.04482269287109375
16,784,256,25,7,0.044345855712890625
16,784,256,25,8,0.049591064453125
16,784,256,25,9,0.0476837158203125
16,784,256,25,10,0.04601478576660156
16,784,256,25,11,0.044345855712890625
16,784,256,25,12,0.04696846008300781
16,784,256,25,13,0.05459785461425781
16,784,256,25,14,0.046253204345703125
16,784,256,25,15,0.04649162292480469
16,784,256,25,16,0.04673004150390625
16,784,256,25,17,0.046253204345703125
16,784,256,25,18,0.04601478576660156
16,784,256,25,19,0.04553794860839844
16,784,256,25,20,0.0457763671875
16,784,256,25,21,0.04601478576660156
16,784,256,25,22,0.04601478576660156
16,784,256,25,23,0.046253204345703125
16,784,256,25,24,0.04601478576660156
16,784,256,25,25,0.0457763671875
16,784,256,25,26,0.04601478576660156
16,784,256,25,27,0.0457763671875
16,784,256,25,28,0.0457763671875
16,784,256,25,29,0.046253204345703125
16,784,256,25,30,0.04601478576660156
16,784,256,25,31,0.04649162292480469
16,784,256,25,32,0.046253204345703125
16,784,256,26,1,0.037670135498046875
16,784,256,26,2,0.04363059997558594
16,784,256,26,3,0.04315376281738281
16,784,256,26,4,0.04601478576660156
16,784,256,26,5,0.04601478576660156
16,784,256,26,6,0.04267692565917969
16,784,256,26,7,0.04315376281738281
16,784,256,26,8,0.04315376281738281
16,784,256,26,9,0.0438690185546875
16,784,256,26,10,0.044345855712890625
16,784,256,26,11,0.04363059997558594
16,784,256,26,12,0.04410743713378906
16,784,256,26,13,0.04410743713378906
16,784,256,26,14,0.0438690185546875
16,784,256,26,15,0.04482269287109375
16,784,256,26,16,0.04506111145019531
16,784,256,26,17,0.045299530029296875
16,784,256,26,18,0.045299530029296875
16,784,256,26,19,0.04506111145019531
16,784,256,26,20,0.04506111145019531
16,784,256,26,21,0.04482269287109375
16,784,256,26,22,0.045299530029296875
16,784,256,26,23,0.046253204345703125
16,784,256,26,24,0.0457763671875
16,784,256,26,25,0.04506111145019531
16,784,256,26,26,0.04553794860839844
16,784,256,26,27,0.04506111145019531
16,784,256,26,28,0.045299530029296875
16,784,256,26,29,0.04553794860839844
16,784,256,26,30,0.04506111145019531
16,784,256,26,31,0.045299530029296875
16,784,256,26,32,0.0457763671875
16,784,256,27,1,0.04506111145019531
16,784,256,27,2,0.042438507080078125
16,784,256,27,3,0.043392181396484375
16,784,256,27,4,0.04458427429199219
16,784,256,27,5,0.0457763671875
16,784,256,27,6,0.044345855712890625
16,784,256,27,7,0.04315376281738281
16,784,256,27,8,0.04315376281738281
16,784,256,27,9,0.04363059997558594
16,784,256,27,10,0.04458427429199219
16,784,256,27,11,0.04482269287109375
16,784,256,27,12,0.0457763671875
16,784,256,27,13,0.044345855712890625
16,784,256,27,14,0.04458427429199219
16,784,256,27,15,0.045299530029296875
16,784,256,27,16,0.04649162292480469
16,784,256,27,17,0.04649162292480469
16,784,256,27,18,0.04601478576660156
16,784,256,27,19,0.04601478576660156
16,784,256,27,20,0.0457763671875
16,784,256,27,21,0.046253204345703125
16,784,256,27,22,0.047206878662109375
16,784,256,27,23,0.0457763671875
16,784,256,27,24,0.046253204345703125
16,784,256,27,25,0.046253204345703125
16,784,256,27,26,0.04601478576660156
16,784,256,27,27,0.04649162292480469
16,784,256,27,28,0.04601478576660156
16,784,256,27,29,0.04601478576660156
16,784,256,27,30,0.04649162292480469
16,784,256,27,31,0.04649162292480469
16,784,256,27,32,0.05125999450683594
16,784,256,28,1,0.037670135498046875
16,784,256,28,2,0.04124641418457031
16,784,256,28,3,0.04172325134277344
16,784,256,28,4,0.0438690185546875
16,784,256,28,5,0.04410743713378906
16,784,256,28,6,0.04363059997558594
16,784,256,28,7,0.04315376281738281
16,784,256,28,8,0.04363059997558594
16,784,256,28,9,0.04315376281738281
16,784,256,28,10,0.0438690185546875
16,784,256,28,11,0.04553794860839844
16,784,256,28,12,0.044345855712890625
16,784,256,28,13,0.04458427429199219
16,784,256,28,14,0.045299530029296875
16,784,256,28,15,0.04673004150390625
16,784,256,28,16,0.047206878662109375
16,784,256,28,17,0.04696846008300781
16,784,256,28,18,0.04649162292480469
16,784,256,28,19,0.04649162292480469
16,784,256,28,20,0.04696846008300781
16,784,256,28,21,0.06508827209472656
16,784,256,28,22,0.047206878662109375
16,784,256,28,23,0.04744529724121094
16,784,256,28,24,0.04649162292480469
16,784,256,28,25,0.047206878662109375
16,784,256,28,26,0.04649162292480469
16,784,256,28,27,0.04649162292480469
16,784,256,28,28,0.04649162292480469
16,784,256,28,29,0.04673004150390625
16,784,256,28,30,0.046253204345703125
16,784,256,28,31,0.0476837158203125
16,784,256,28,32,0.04649162292480469
16,784,256,29,1,0.03719329833984375
16,784,256,29,2,0.04124641418457031
16,784,256,29,3,0.04172325134277344
16,784,256,29,4,0.044345855712890625
16,784,256,29,5,0.043392181396484375
16,784,256,29,6,0.04291534423828125
16,784,256,29,7,0.043392181396484375
16,784,256,29,8,0.0438690185546875
16,784,256,29,9,0.043392181396484375
16,784,256,29,10,0.046253204345703125
16,784,256,29,11,0.04458427429199219
16,784,256,29,12,0.04506111145019531
16,784,256,29,13,0.04506111145019531
